timestamp,VCM1-PDI402.PV,VCM1-FIA421.PV,VCM1-TI400-6.PV,EE-VCM1.M-GA402A-P,EE-VCM1.M-GA402B-P,PREDICTED_CR,PREDICTED_CR_DERIVATIVE,PREDICTED_THICKNESS,PREDICTED_CR_MA,PREDICTED_CR_MA_DERIVATIVE,PREDICTED_THICKNESS_MA
2026-01-01 07:10:00,2.34304928789849,328.59798420640874,126.6825294578545,0.0,65.37223328501373,-1.9113951125285124e-05,5.317138389658657e-07,15.120749361446034,-1.3215607512691327e-05,-9.95481223140844e-09,15.121022235445498
2026-01-01 07:20:00,2.3443211920295957,328.8243865679251,126.73051842107476,0.0,65.17416965484541,-1.9207506865675595e-05,-9.355574039047139e-08,15.120730153939169,-1.3215977693935358e-05,-1.320602288170395e-05,15.121009019467804
2026-01-01 07:30:00,2.3345638521958487,328.2812956973212,126.83768841754063,0.0,65.180953704071,-2.001903233885393e-05,-8.115254731783362e-07,15.12071013490683,-1.3216538977055688e-05,-1.0516095351738677e-08,15.120995802928826
2026-01-01 07:40:00,2.343429208094858,328.2919082619599,127.09803391456565,0.0,65.3010025024414,-1.884883047442669e-05,1.1702018644272403e-06,15.120691286076354,-1.3216842457095477e-05,-1.3206326361743738e-05,15.120982586086368
2026-01-01 07:50:00,2.345124719724966,329.0999297623446,127.05770101068775,0.0,65.48300170898438,-1.888041517795587e-05,-3.158470352917868e-08,15.120672405661177,-1.3217143122121582e-05,-1.0816760377843385e-08,15.120969368943246
2026-01-01 08:00:00,2.3423871990362386,328.7583770980049,126.95373348576929,0.0,65.4494503852853,-1.8919286031714542e-05,-3.887085375867195e-08,15.120653486375145,-1.3217475068034869e-05,-1.3206658307657025e-05,15.120956151468178
2026-01-01 08:10:00,2.3403044349141964,328.36875910509843,126.59631920927883,0.0,65.37593692423349,-1.94121967022015e-05,-4.929106704869583e-07,15.120634074178444,-1.321792404155853e-05,-1.126573390150426e-08,15.120942933544136
2026-01-01 08:20:00,2.3364426491012336,328.24269103774964,126.47156911219354,0.0,65.41413673604256,-1.9913778419561255e-05,-5.015817173597553e-07,15.120614160400024,-1.3218477677708194e-05,-1.320721194380669e-05,15.120929715066458
2026-01-01 08:30:00,2.3423776026754846,328.75407411681954,126.05938339902595,0.0,64.99600219726562,-1.9707204839609704e-05,2.0657357995155156e-07,15.120594453195183,-1.321896311720557e-05,-1.1751173398880788e-08,15.12091649610334
2026-01-01 08:40:00,2.339609063604213,328.92837174499385,126.55085702105731,0.0,64.99500274658203,-1.994836842836577e-05,-2.4116358875606665e-07,15.120574504826754,-1.3219506204501794e-05,-1.3207755031102914e-05,15.120903276597137
2026-01-01 08:50:00,2.3457432139077357,329.1983061301056,126.1387686729567,0.0,65.09600065053286,-1.9643325066024247e-05,3.050433623415237e-07,15.120554861501688,-1.3219983943779018e-05,-1.2228912676104579e-08,15.120890056613193
2026-01-01 09:00:00,2.3533002114605583,328.95446835301465,127.04498151519665,0.0,65.29299930699635,-1.8241686508960153e-05,1.4016385570640936e-06,15.120536619815178,-1.3220141053396084e-05,-1.320791214071998e-05,15.12087683647214
2026-01-01 09:10:00,2.3409003014480616,327.9908664145178,126.94939315658328,0.0,65.35900115966797,-1.8930956644087182e-05,-6.892701351270288e-07,15.120517688858534,-1.3220448832958705e-05,-1.2536692238725221e-08,15.120863616023307
2026-01-01 09:20:00,2.346970698153244,328.855800079995,127.01063530298572,0.0,65.25199887949663,-1.882407923812139e-05,1.0687740596579276e-07,15.120498864779297,-1.3220746759555551e-05,-1.3208210067316826e-05,15.120850395276548
2026-01-01 09:30:00,2.345349012832625,328.71279899640945,127.04591558939525,0.0,64.98200225830078,-1.8844250932582247e-05,-2.0171694460857344e-08,15.120480020528364,-1.322107580418278e-05,-1.2865736865953677e-08,15.120837174200744
2026-01-01 09:40:00,2.340008378637443,328.86730957711114,126.96739772083141,0.0,65.16200258992419,-1.9059555655284956e-05,-2.1530472270270897e-07,15.120460960972709,-1.3221457204868638e-05,-1.3208591468002684e-05,15.120823952743539
2026-01-01 09:50:00,2.3518124815538006,328.7519074758127,126.48976515879039,0.0,65.29799659347627,-1.8846263102299823e-05,2.1329255298513258e-07,15.120442114709606,-1.322184637900926e-05,-1.325491100657548e-08,15.12081073089716
2026-01-01 10:00:00,2.3451898082934353,328.6806716384017,127.11928945234007,0.0,65.48899824015292,-1.905446211423913e-05,-2.081990119393086e-07,15.120423060247491,-1.322216742960165e-05,-1.3208912518595074e-05,15.12079750872973
2026-01-01 10:10:00,2.3445492985181167,328.5478744623135,127.38892182561585,0.0,65.09514891789682,-1.8617367177300972e-05,4.3709493693815915e-07,15.120404442880314,-1.3222363582710559e-05,-1.345106411548479e-08,15.120784286366147
2026-01-01 10:20:00,2.3491804485516696,328.5139661161966,126.82217275208968,0.0,65.66400146484375,-1.8955131374050602e-05,-3.3776419674962977e-07,15.12038548774894,-1.3222661759156953e-05,-1.3209210695041468e-05,15.120771063704389
2026-01-01 10:30:00,2.350208688783065,328.58187561589295,126.46737699159033,0.0,65.60056435496081,-1.899870929872901e-05,-4.357792467840887e-08,15.120366489039641,-1.3222989637163384e-05,-1.3778942121915816e-08,15.120757840714752
2026-01-01 10:40:00,2.353256922246663,329.48435038252245,126.89435329351069,0.0,65.19109961598684,-1.8818239284663524e-05,1.8047001406548758e-07,15.120347670800356,-1.3223298734690953e-05,-1.3209519792569037e-05,15.120744617416017
2026-01-01 10:50:00,2.349527999024792,328.3758444159519,127.10775489934639,0.0,65.45800016530363,-1.86760479267345e-05,1.4219135792902402e-07,15.12032899475243,-1.3223596304672593e-05,-1.4076512103556479e-08,15.120731393819712
2026-01-01 11:00:00,2.344415902683856,328.0565489216397,127.26674082016204,0.0,64.84200286865234,-1.855629273726531e-05,1.1975518946919026e-07,15.120310438459693,-1.3223848402463846e-05,-1.320977189036029e-05,15.12071816997131
2026-01-01 11:10:00,2.3431049580990777,328.14707197506215,127.77876666888092,0.0,65.27200317382812,-1.8418561544032565e-05,1.3773119323274384e-07,15.12029201989815,-1.322404732965988e-05,-1.4275439299590013e-08,15.12070494592398
2026-01-01 11:20:00,2.3431141366652204,328.5621568057879,128.31419755760385,0.0,64.63800065154986,-1.8574095164278874e-05,-1.5553362024630873e-07,15.120273445802985,-1.3224270905969928e-05,-1.3209995466670338e-05,15.120691721653074
2026-01-01 11:30:00,2.3413739210552498,327.2932358888715,128.05505558468187,0.0,65.18099967753126,-1.8335157035133408e-05,2.3893812914546614e-07,15.12025511064595,-1.3224438269663715e-05,-1.444280299337765e-08,15.120678497214804
2026-01-01 11:40:00,2.3470187448789295,328.013682357995,128.37260094800652,0.0,64.93000045623825,-1.8227697070244744e-05,1.0745996488866405e-07,15.120236882948879,-1.3224580292515273e-05,-1.3210137489521896e-05,15.120665272634511
2026-01-01 11:50:00,2.346066398488285,327.82829789170233,128.14446129135553,0.0,65.00671846593225,-1.8127946910574705e-05,9.975015967003908e-08,15.120218755001968,-1.3224699485468607e-05,-1.4561995946711073e-08,15.120652047935026
2026-01-01 12:00:00,2.3517007047759653,328.3901865770116,128.24194722071732,0.0,65.25800323486328,-1.8331370319480936e-05,-2.0342340890623105e-07,15.120200423631648,-1.3224866113408069e-05,-1.3210304117461358e-05,15.120638823068912
2026-01-01 12:10:00,2.3354561326267382,326.76488502427236,128.24793240001503,0.0,65.62899780273438,-1.8954771307538494e-05,-6.23400988057558e-07,15.12018146886034,-1.3225179060169276e-05,-1.487494270791838e-08,15.120625597889852
2026-01-01 12:20:00,2.34639233380182,327.6357804945554,127.8489570724254,0.0,65.17500299835034,-1.8156376206553838e-05,7.983951009846558e-07,15.120163312484133,-1.3225307268178464e-05,-1.3210432325470545e-05,15.120612372582583
2026-01-01 12:30:00,2.3452558525585725,328.6032867188022,127.99951170661176,0.0,65.3929976130176,-1.8407072831691207e-05,-2.506966251373692e-07,15.120144905411301,-1.322550936190021e-05,-1.5077036429665292e-08,15.120599147073222
2026-01-01 12:40:00,2.3563638336623924,328.66733554897746,127.92402456261237,0.0,64.80500043869057,-1.802167901645156e-05,3.853938152396458e-07,15.120126883732285,-1.3225614809514395e-05,-1.321053777308473e-05,15.120585921458412
2026-01-01 12:50:00,2.341453970636788,327.3126905820061,128.09933468566743,0.0,64.927001953125,-1.82760599995169e-05,-2.543809830653382e-07,15.120108607672286,-1.3225735831824012e-05,-1.5198058739282548e-08,15.120572695722581
2026-01-01 13:00:00,2.3429971741117916,327.9964879211264,127.99778415996339,0.0,65.0739974975586,-1.8282078399358327e-05,-6.018399841427243e-09,15.120090325593887,-1.3225853019653636e-05,-1.3210654960914353e-05,15.120559469869562
2026-01-01 13:10:00,2.3438321784567764,327.88226988849533,128.0832514297965,0.0,64.80208558273347,-1.8311081674767326e-05,-2.9003275408999365e-08,15.120072014512212,-1.3226018474234438e-05,-1.5363513320084418e-08,15.120546243851088
2026-01-01 13:20:00,2.347409061453165,328.52749571556774,128.2632888633726,0.0,65.11124647394948,-1.8325863546258526e-05,-1.4781871491199741e-08,15.120053688648666,-1.3226175722227442e-05,-1.3210812208907358e-05,15.120533017675365
2026-01-01 13:30:00,2.346479057354918,327.5676345148473,128.33755875714317,0.0,64.71900177001953,-1.7938395849314594e-05,3.874676969439325e-07,15.120035750252816,-1.3226240036337739e-05,-1.5427827430380966e-08,15.12051979143533
2026-01-01 13:40:00,2.3409596093132676,327.83911891035194,128.4872894229212,0.0,65.04100036621094,-1.847846510306702e-05,-5.400692537524264e-07,15.120017271787713,-1.322647687460687e-05,-1.321104904717649e-05,15.120506564958456
2026-01-01 13:50:00,2.352448169711112,327.6839041731735,128.7758536550007,0.0,65.21299744033799,-1.766862260981182e-05,8.098424932551985e-07,15.119999603165104,-1.3226487467168424e-05,-1.543841999193447e-08,15.120493338470988
2026-01-01 14:00:00,2.34451506008157,327.4960788692775,129.28874966839794,0.0,64.81929990081699,-1.803961463647044e-05,-3.7099202665861894e-07,15.119981563550468,-1.3226582407483736e-05,-1.3211143987491802e-05,15.12048011188858
2026-01-01 14:10:00,2.352010900429808,327.7592995419821,128.74950991020376,0.0,64.9290008059179,-1.7804387065652605e-05,2.3522757081783545e-07,15.119963759163403,-1.3226643716891972e-05,-1.5499729400169992e-08,15.120466885244864
2026-01-01 14:20:00,2.347401738900529,327.86901101165375,128.91626735042857,0.0,65.61799606374116,-1.8185485866917797e-05,-3.810988012651923e-07,15.119945573677535,-1.3226843089088822e-05,-1.3211343359688652e-05,15.120453658401775
